file_id,file_path,detection_id,detection_start_s,detection_end_s,presence_label,species_name,detection_probability,recorder_id,date_time,processed_at,segment_idx,embedding_file,audio_file,utm_x,utm_y,station_name,Elevation,habitat_type,location_situation,path,basename,filename_stem,start_s,end_s,class,species_display,FinalLabelEffective,species_name_original,presence_label_original,validation_state,validation_label,validation_species,validated_by,validated_at,validation_method,user_changed,user_changed_by,user_changed_at,validation_state_effective
CCMNP-S-R5_20250427_070602,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R5_20250427_070602.wav,CCMNP-S-R5_20250427_070602:0.000-10.000,0,10.0,present,1,0.996351838,CCMNP-S-R5,20250427_070602,2025-08-17T19:02:04,0,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R5_20250427_070602.wav,,,,,,,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R5_20250427_070602.wav,CCMNP-S-R5_20250427_070602,ccmnp-s-r5_20250427_070602,0,10.0,1,1,present,1,present,,,,,,,0,,,
CCMNP-S-R5_20250427_070602,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R5_20250427_070602.wav,CCMNP-S-R5_20250427_070602:20.000-30.000,20,30.0,present,1,0.989893496,CCMNP-S-R5,20250427_070602,2025-08-17T19:02:04,2,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R5_20250427_070602.wav,,,,,,,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R5_20250427_070602.wav,CCMNP-S-R5_20250427_070602,ccmnp-s-r5_20250427_070602,20,30.0,1,1,present,1,present,,,,,,,0,,,
CCMNP-S-R5_20250427_070602,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R5_20250427_070602.wav,CCMNP-S-R5_20250427_070602:40.000-50.000,40,50.0,present,1,0.99902761,CCMNP-S-R5,20250427_070602,2025-08-17T19:02:04,4,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R5_20250427_070602.wav,,,,,,,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R5_20250427_070602.wav,CCMNP-S-R5_20250427_070602,ccmnp-s-r5_20250427_070602,40,50.0,1,1,present,1,present,,,,,,,0,,,
CCMNP-S-R5_20250427_070702,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R5_20250427_070702.wav,CCMNP-S-R5_20250427_070702:30.000-40.000,30,40.0,present,1,0.99416697,CCMNP-S-R5,20250427_070702,2025-08-17T19:02:41,3,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R5_20250427_070702.wav,,,,,,,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R5_20250427_070702.wav,CCMNP-S-R5_20250427_070702,ccmnp-s-r5_20250427_070702,30,40.0,1,1,present,1,present,,,,,,,0,,,
CCMNP-S-R5_20250427_070802,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R5_20250427_070802.wav,CCMNP-S-R5_20250427_070802:0.000-10.000,0,10.0,present,1,0.996451378,CCMNP-S-R5,20250427_070802,2025-08-17T19:02:42,0,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R5_20250427_070802.wav,,,,,,,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R5_20250427_070802.wav,CCMNP-S-R5_20250427_070802,ccmnp-s-r5_20250427_070802,0,10.0,1,1,present,1,present,,,,,,,0,,,
CCMNP-S-R5_20250427_070802,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R5_20250427_070802.wav,CCMNP-S-R5_20250427_070802:40.000-50.000,40,50.0,present,1,0.867197514,CCMNP-S-R5,20250427_070802,2025-08-17T19:02:42,4,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R5_20250427_070802.wav,,,,,,,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R5_20250427_070802.wav,CCMNP-S-R5_20250427_070802,ccmnp-s-r5_20250427_070802,40,50.0,1,1,present,1,present,,,,,,,0,,,
CCMNP-S-R5_20250427_070802,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R5_20250427_070802.wav,CCMNP-S-R5_20250427_070802:50.000-58.000,50,58.0,present,1,0.943794429,CCMNP-S-R5,20250427_070802,2025-08-17T19:02:42,5,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R5_20250427_070802.wav,,,,,,,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R5_20250427_070802.wav,CCMNP-S-R5_20250427_070802,ccmnp-s-r5_20250427_070802,50,58.0,1,1,present,1,present,,,,,,,0,,,
CCMNP-S-R5_20250427_070902,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R5_20250427_070902.wav,CCMNP-S-R5_20250427_070902:10.000-20.000,10,20.0,present,1,0.942789137,CCMNP-S-R5,20250427_070902,2025-08-17T19:02:42,1,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R5_20250427_070902.wav,,,,,,,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R5_20250427_070902.wav,CCMNP-S-R5_20250427_070902,ccmnp-s-r5_20250427_070902,10,20.0,1,1,present,1,present,,,,,,,0,,,
CCMNP-S-R5_20250427_070902,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R5_20250427_070902.wav,CCMNP-S-R5_20250427_070902:20.000-30.000,20,30.0,present,1,0.891474247,CCMNP-S-R5,20250427_070902,2025-08-17T19:02:42,2,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R5_20250427_070902.wav,,,,,,,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R5_20250427_070902.wav,CCMNP-S-R5_20250427_070902,ccmnp-s-r5_20250427_070902,20,30.0,1,1,present,1,present,,,,,,,0,,,
CCMNP-S-R5_20250427_070902,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R5_20250427_070902.wav,CCMNP-S-R5_20250427_070902:50.000-58.000,50,58.0,present,1,0.840996623,CCMNP-S-R5,20250427_070902,2025-08-17T19:02:42,5,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R5_20250427_070902.wav,,,,,,,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R5_20250427_070902.wav,CCMNP-S-R5_20250427_070902,ccmnp-s-r5_20250427_070902,50,58.0,1,1,present,1,present,,,,,,,0,,,
CCMNP-S-R5_20250427_071002,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R5_20250427_071002.wav,CCMNP-S-R5_20250427_071002:0.000-10.000,0,10.0,present,1,0.905290008,CCMNP-S-R5,20250427_071002,2025-08-17T19:02:42,0,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R5_20250427_071002.wav,,,,,,,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R5_20250427_071002.wav,CCMNP-S-R5_20250427_071002,ccmnp-s-r5_20250427_071002,0,10.0,1,1,present,1,present,,,,,,,0,,,
CCMNP-S-R5_20250427_071002,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R5_20250427_071002.wav,CCMNP-S-R5_20250427_071002:20.000-30.000,20,30.0,present,1,0.997973144,CCMNP-S-R5,20250427_071002,2025-08-17T19:02:42,2,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R5_20250427_071002.wav,,,,,,,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R5_20250427_071002.wav,CCMNP-S-R5_20250427_071002,ccmnp-s-r5_20250427_071002,20,30.0,1,1,present,1,present,,,,,,,0,,,
CCMNP-S-R5_20250427_071102,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R5_20250427_071102.wav,CCMNP-S-R5_20250427_071102:0.000-10.000,0,10.0,present,1,0.990038633,CCMNP-S-R5,20250427_071102,2025-08-17T19:02:44,0,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R5_20250427_071102.wav,,,,,,,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R5_20250427_071102.wav,CCMNP-S-R5_20250427_071102,ccmnp-s-r5_20250427_071102,0,10.0,1,1,present,1,present,,,,,,,0,,,
CCMNP-S-R5_20250427_071102,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R5_20250427_071102.wav,CCMNP-S-R5_20250427_071102:20.000-30.000,20,30.0,present,1,0.874931157,CCMNP-S-R5,20250427_071102,2025-08-17T19:02:44,2,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R5_20250427_071102.wav,,,,,,,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R5_20250427_071102.wav,CCMNP-S-R5_20250427_071102,ccmnp-s-r5_20250427_071102,20,30.0,1,1,present,1,present,,,,,,,0,,,
CCMNP-S-R5_20250427_071102,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R5_20250427_071102.wav,CCMNP-S-R5_20250427_071102:30.000-40.000,30,40.0,present,1,0.995749593,CCMNP-S-R5,20250427_071102,2025-08-17T19:02:44,3,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R5_20250427_071102.wav,,,,,,,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R5_20250427_071102.wav,CCMNP-S-R5_20250427_071102,ccmnp-s-r5_20250427_071102,30,40.0,1,1,present,1,present,,,,,,,0,,,
CCMNP-S-R5_20250427_071102,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R5_20250427_071102.wav,CCMNP-S-R5_20250427_071102:50.000-58.000,50,58.0,present,1,0.758569479,CCMNP-S-R5,20250427_071102,2025-08-17T19:02:44,5,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R5_20250427_071102.wav,,,,,,,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R5_20250427_071102.wav,CCMNP-S-R5_20250427_071102,ccmnp-s-r5_20250427_071102,50,58.0,1,1,present,1,present,,,,,,,0,,,
CCMNP-S-R5_20250427_071202,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R5_20250427_071202.wav,CCMNP-S-R5_20250427_071202:0.000-10.000,0,10.0,present,1,0.974556923,CCMNP-S-R5,20250427_071202,2025-08-17T19:02:44,0,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R5_20250427_071202.wav,,,,,,,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R5_20250427_071202.wav,CCMNP-S-R5_20250427_071202,ccmnp-s-r5_20250427_071202,0,10.0,1,1,present,1,present,,,,,,,0,,,
CCMNP-S-R5_20250427_071202,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R5_20250427_071202.wav,CCMNP-S-R5_20250427_071202:10.000-20.000,10,20.0,present,1,0.962804973,CCMNP-S-R5,20250427_071202,2025-08-17T19:02:44,1,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R5_20250427_071202.wav,,,,,,,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R5_20250427_071202.wav,CCMNP-S-R5_20250427_071202,ccmnp-s-r5_20250427_071202,10,20.0,1,1,present,1,present,,,,,,,0,,,
CCMNP-S-R5_20250427_071202,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R5_20250427_071202.wav,CCMNP-S-R5_20250427_071202:30.000-40.000,30,40.0,present,1,0.994115472,CCMNP-S-R5,20250427_071202,2025-08-17T19:02:44,3,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R5_20250427_071202.wav,,,,,,,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R5_20250427_071202.wav,CCMNP-S-R5_20250427_071202,ccmnp-s-r5_20250427_071202,30,40.0,1,1,present,1,present,,,,,,,0,,,
CCMNP-S-R5_20250427_071202,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R5_20250427_071202.wav,CCMNP-S-R5_20250427_071202:40.000-50.000,40,50.0,present,1,0.993976593,CCMNP-S-R5,20250427_071202,2025-08-17T19:02:44,4,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R5_20250427_071202.wav,,,,,,,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R5_20250427_071202.wav,CCMNP-S-R5_20250427_071202,ccmnp-s-r5_20250427_071202,40,50.0,1,1,present,1,present,,,,,,,0,,,
CCMNP-S-R5_20250427_071302,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R5_20250427_071302.wav,CCMNP-S-R5_20250427_071302:0.000-10.000,0,10.0,present,1,0.990928113,CCMNP-S-R5,20250427_071302,2025-08-17T19:02:44,0,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R5_20250427_071302.wav,,,,,,,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R5_20250427_071302.wav,CCMNP-S-R5_20250427_071302,ccmnp-s-r5_20250427_071302,0,10.0,1,1,present,1,present,,,,,,,0,,,
CCMNP-S-R5_20250427_071302,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R5_20250427_071302.wav,CCMNP-S-R5_20250427_071302:20.000-30.000,20,30.0,present,1,0.972697914,CCMNP-S-R5,20250427_071302,2025-08-17T19:02:44,2,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R5_20250427_071302.wav,,,,,,,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R5_20250427_071302.wav,CCMNP-S-R5_20250427_071302,ccmnp-s-r5_20250427_071302,20,30.0,1,1,present,1,present,,,,,,,0,,,
CCMNP-S-R5_20250427_071302,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R5_20250427_071302.wav,CCMNP-S-R5_20250427_071302:30.000-40.000,30,40.0,present,1,0.975432694,CCMNP-S-R5,20250427_071302,2025-08-17T19:02:44,3,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R5_20250427_071302.wav,,,,,,,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R5_20250427_071302.wav,CCMNP-S-R5_20250427_071302,ccmnp-s-r5_20250427_071302,30,40.0,1,1,present,1,present,,,,,,,0,,,
CCMNP-S-R5_20250427_071402,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R5_20250427_071402.wav,CCMNP-S-R5_20250427_071402:0.000-10.000,0,10.0,present,1,0.983448565,CCMNP-S-R5,20250427_071402,2025-08-17T19:02:46,0,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R5_20250427_071402.wav,,,,,,,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R5_20250427_071402.wav,CCMNP-S-R5_20250427_071402,ccmnp-s-r5_20250427_071402,0,10.0,1,1,present,1,present,,,,,,,0,,,
CCMNP-S-R5_20250427_072502,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R5_20250427_072502.wav,CCMNP-S-R5_20250427_072502:0.000-10.000,0,10.0,present,1,0.658623278,CCMNP-S-R5,20250427_072502,2025-08-17T19:03:28,0,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R5_20250427_072502.wav,,,,,,,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R5_20250427_072502.wav,CCMNP-S-R5_20250427_072502,ccmnp-s-r5_20250427_072502,0,10.0,1,1,present,1,present,,,,,,,0,,,
CCMNP-S-R5_20250427_072602,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R5_20250427_072602.wav,CCMNP-S-R5_20250427_072602:30.000-40.000,30,40.0,present,1,0.668815494,CCMNP-S-R5,20250427_072602,2025-08-17T19:03:29,3,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R5_20250427_072602.wav,,,,,,,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R5_20250427_072602.wav,CCMNP-S-R5_20250427_072602,ccmnp-s-r5_20250427_072602,30,40.0,1,1,present,1,present,,,,,,,0,,,
CCMNP-S-R5_20250427_072702,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R5_20250427_072702.wav,CCMNP-S-R5_20250427_072702:30.000-40.000,30,40.0,present,1,0.737109065,CCMNP-S-R5,20250427_072702,2025-08-17T19:03:29,3,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R5_20250427_072702.wav,,,,,,,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R5_20250427_072702.wav,CCMNP-S-R5_20250427_072702,ccmnp-s-r5_20250427_072702,30,40.0,1,1,present,1,present,,,,,,,0,,,
CCMNP-S-R5_20250427_072802,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R5_20250427_072802.wav,CCMNP-S-R5_20250427_072802:0.000-10.000,0,10.0,present,1,0.961248279,CCMNP-S-R5,20250427_072802,2025-08-17T19:03:29,0,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R5_20250427_072802.wav,,,,,,,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R5_20250427_072802.wav,CCMNP-S-R5_20250427_072802,ccmnp-s-r5_20250427_072802,0,10.0,1,1,present,1,present,,,,,,,0,,,
CCMNP-S-R5_20250427_072802,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R5_20250427_072802.wav,CCMNP-S-R5_20250427_072802:10.000-20.000,10,20.0,present,1,0.675395131,CCMNP-S-R5,20250427_072802,2025-08-17T19:03:29,1,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R5_20250427_072802.wav,,,,,,,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R5_20250427_072802.wav,CCMNP-S-R5_20250427_072802,ccmnp-s-r5_20250427_072802,10,20.0,1,1,present,1,present,,,,,,,0,,,
CCMNP-S-R5_20250427_072802,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R5_20250427_072802.wav,CCMNP-S-R5_20250427_072802:40.000-50.000,40,50.0,present,1,0.742900431,CCMNP-S-R5,20250427_072802,2025-08-17T19:03:29,4,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R5_20250427_072802.wav,,,,,,,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R5_20250427_072802.wav,CCMNP-S-R5_20250427_072802,ccmnp-s-r5_20250427_072802,40,50.0,1,1,present,1,present,,,,,,,0,,,
CCMNP-S-R5_20250427_072802,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R5_20250427_072802.wav,CCMNP-S-R5_20250427_072802:50.000-58.000,50,58.0,present,1,0.636235178,CCMNP-S-R5,20250427_072802,2025-08-17T19:03:29,5,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R5_20250427_072802.wav,,,,,,,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R5_20250427_072802.wav,CCMNP-S-R5_20250427_072802,ccmnp-s-r5_20250427_072802,50,58.0,1,1,present,1,present,,,,,,,0,,,
CCMNP-S-R5_20250427_072902,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R5_20250427_072902.wav,CCMNP-S-R5_20250427_072902:0.000-10.000,0,10.0,present,1,0.63105303,CCMNP-S-R5,20250427_072902,2025-08-17T19:03:46,0,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R5_20250427_072902.wav,,,,,,,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R5_20250427_072902.wav,CCMNP-S-R5_20250427_072902,ccmnp-s-r5_20250427_072902,0,10.0,1,1,present,1,present,,,,,,,0,,,
CCMNP-S-R5_20250427_072902,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R5_20250427_072902.wav,CCMNP-S-R5_20250427_072902:50.000-58.000,50,58.0,present,1,0.862377644,CCMNP-S-R5,20250427_072902,2025-08-17T19:03:46,5,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R5_20250427_072902.wav,,,,,,,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R5_20250427_072902.wav,CCMNP-S-R5_20250427_072902,ccmnp-s-r5_20250427_072902,50,58.0,1,1,present,1,present,,,,,,,0,,,
CCMNP-S-R5_20250427_073002,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R5_20250427_073002.wav,CCMNP-S-R5_20250427_073002:0.000-10.000,0,10.0,present,1,0.988745868,CCMNP-S-R5,20250427_073002,2025-08-17T19:03:50,0,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R5_20250427_073002.wav,,,,,,,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R5_20250427_073002.wav,CCMNP-S-R5_20250427_073002,ccmnp-s-r5_20250427_073002,0,10.0,1,1,present,1,present,,,,,,,0,,,
CCMNP-S-R5_20250427_073002,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R5_20250427_073002.wav,CCMNP-S-R5_20250427_073002:10.000-20.000,10,20.0,present,1,0.786301672,CCMNP-S-R5,20250427_073002,2025-08-17T19:03:50,1,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R5_20250427_073002.wav,,,,,,,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R5_20250427_073002.wav,CCMNP-S-R5_20250427_073002,ccmnp-s-r5_20250427_073002,10,20.0,1,1,present,1,present,,,,,,,0,,,
CCMNP-S-R5_20250427_073002,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R5_20250427_073002.wav,CCMNP-S-R5_20250427_073002:30.000-40.000,30,40.0,present,1,0.675646842,CCMNP-S-R5,20250427_073002,2025-08-17T19:03:50,3,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R5_20250427_073002.wav,,,,,,,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R5_20250427_073002.wav,CCMNP-S-R5_20250427_073002,ccmnp-s-r5_20250427_073002,30,40.0,1,1,present,1,present,,,,,,,0,,,
CCMNP-S-R5_20250427_073002,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R5_20250427_073002.wav,CCMNP-S-R5_20250427_073002:40.000-50.000,40,50.0,present,1,0.721646488,CCMNP-S-R5,20250427_073002,2025-08-17T19:03:50,4,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R5_20250427_073002.wav,,,,,,,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R5_20250427_073002.wav,CCMNP-S-R5_20250427_073002,ccmnp-s-r5_20250427_073002,40,50.0,1,1,present,1,present,,,,,,,0,,,
CCMNP-S-R5_20250427_073102,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R5_20250427_073102.wav,CCMNP-S-R5_20250427_073102:50.000-58.000,50,58.0,present,1,0.838723481,CCMNP-S-R5,20250427_073102,2025-08-17T19:03:52,5,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R5_20250427_073102.wav,,,,,,,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R5_20250427_073102.wav,CCMNP-S-R5_20250427_073102,ccmnp-s-r5_20250427_073102,50,58.0,1,1,present,1,present,,,,,,,0,,,
CCMNP-S-R5_20250427_073502,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R5_20250427_073502.wav,CCMNP-S-R5_20250427_073502:20.000-30.000,20,30.0,present,1,0.781414509,CCMNP-S-R5,20250427_073502,2025-08-17T19:04:01,2,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R5_20250427_073502.wav,,,,,,,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R5_20250427_073502.wav,CCMNP-S-R5_20250427_073502,ccmnp-s-r5_20250427_073502,20,30.0,1,1,present,1,present,,,,,,,0,,,
CCMNP-S-R5_20250427_073702,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R5_20250427_073702.wav,CCMNP-S-R5_20250427_073702:20.000-30.000,20,30.0,present,1,0.638958454,CCMNP-S-R5,20250427_073702,2025-08-17T19:04:02,2,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R5_20250427_073702.wav,,,,,,,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R5_20250427_073702.wav,CCMNP-S-R5_20250427_073702,ccmnp-s-r5_20250427_073702,20,30.0,1,1,present,1,present,,,,,,,0,,,
CCMNP-S-R5_20250427_073702,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R5_20250427_073702.wav,CCMNP-S-R5_20250427_073702:50.000-58.000,50,58.0,present,1,0.938763142,CCMNP-S-R5,20250427_073702,2025-08-17T19:04:02,5,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R5_20250427_073702.wav,,,,,,,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R5_20250427_073702.wav,CCMNP-S-R5_20250427_073702,ccmnp-s-r5_20250427_073702,50,58.0,1,1,present,1,present,,,,,,,0,,,
CCMNP-S-R5_20250427_074302,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R5_20250427_074302.wav,CCMNP-S-R5_20250427_074302:50.000-58.000,50,58.0,present,1,0.786366045,CCMNP-S-R5,20250427_074302,2025-08-17T19:04:06,5,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R5_20250427_074302.wav,,,,,,,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R5_20250427_074302.wav,CCMNP-S-R5_20250427_074302,ccmnp-s-r5_20250427_074302,50,58.0,1,1,present,1,present,,,,,,,0,,,
CCMNP-S-R5_20250427_074402,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R5_20250427_074402.wav,CCMNP-S-R5_20250427_074402:0.000-10.000,0,10.0,present,1,0.663254678,CCMNP-S-R5,20250427_074402,2025-08-17T19:04:06,0,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R5_20250427_074402.wav,,,,,,,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R5_20250427_074402.wav,CCMNP-S-R5_20250427_074402,ccmnp-s-r5_20250427_074402,0,10.0,1,1,present,1,present,,,,,,,0,,,
CCMNP-S-R5_20250427_074402,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R5_20250427_074402.wav,CCMNP-S-R5_20250427_074402:30.000-40.000,30,40.0,present,1,0.653480053,CCMNP-S-R5,20250427_074402,2025-08-17T19:04:06,3,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R5_20250427_074402.wav,,,,,,,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R5_20250427_074402.wav,CCMNP-S-R5_20250427_074402,ccmnp-s-r5_20250427_074402,30,40.0,1,1,present,1,present,,,,,,,0,,,
